id,title,rating,review
tt10272386,,10,"There is not much to say about the movie. We've watched an acting lesson from the master, Anthony Hopkins for 90 minutes and I was just speechless at the end with the contribution of the soundtrack from another master Ludovico Einaudi.It was such a realistic drama reminding me my beloved grandfather that I've lost few years ago. It should definitely win the Oscar."
tt10272386,,10,"Anthony Hopkins easily the greatest actor of our times in his gut wrenching portrayal of a man suffering from Alzheimer's. Seamlessly expressing ranges of humanity from Hannibal the monster in The Silence of the Lambs to his latest nominated role in The Father as he slowly slides into the horror of this father as he loses his mind witnessed primarily through his caregiving daughter portrayed by the brilliant Olivia Colman. The sliding in and out of his past and present flows beautifully through the steady direction of writer/director Florian Zeller an acclaimed playwrite from France, breaks your heart, terrorizes you as you travel through his life's trauma giving way to his rage as it seethes through every expression from a long life survived as he's losing his grip on reality. Nominated for 4 Golden Globes."
tt10272386,,10,"I am working with people struggle with all kinds of dementia 15 years. Watching this movie was like another hard day at my work. I am glad if someone decided created movie like The Father. I have hope more people will understanding have difficult but wonderful work we provided every day. Is hard for the patient, for staff and for families.Thank You so much. Congratulation to Sir Anthony."
tt10272386,,10,"After watching this movie, I had to see the reviews to see if others were as rocked as I was by it. They were. Breath-takingly good movie. I would have rated the movie a 7-8 due to great writing, acting, cast and story, but the last five minutes shot it to a 100 out of 10 due to Hopkins. Gut wrenching and wonderful."
tt10272386,,10,"I haven't seen the play on which ""The Father"" is based, (or indeed the other two plays in Florian Zeller's trilogy on the family), but as cinematic adaptations go this is as good as it gets. Taking place almost entirely on a single set, this is an actor's piece of the highest order and its linchpin is a magnificent performance from Anthony Hopkins as ""The Father"" of the title, a man suffering from advanced dementia and perhaps, both in Hopkins's performance and Zeller's treatment of the subject, this will come to be seen as the definitive film on dementia as anyone with personal experience can testify.Everything is seen through Hopkins' eyes. Olivia Coleman, (heartbreakingly good), is his daughter but there are other 'characters' who may or may not exist or rather, if they do exist, who are they or who does Hopkins perceive them to be? A man appears who says he's the daughter's husband but then the daughter has said she does not have a husband. Another woman comes in and says she's his daughter while another man appears and converses with Hopkins. Is he the husband? Is there a husband?I've already said that this is an actor's piece of the first order but it is also a writer's piece with Zeller adapting his own play with Christopher Hampton. It may be mystifying initially for just as characters turn up to confuse us so the film follows no chronological timespans. Events keep repeating themselves if they happen at all until we come to realise we are simply inside Hopkins' dishevelled mind and for Hopkins I think I can safely say that this is a career- best performance. The Oscar givers may ignore it but acting like this deserves more than prizes; it deserves to be seen."
tt10272386,,,Wow. This story is expertly crafted that I just don't know what is real and what isn't. Amazing acting too.
tt10272386,,7,"The devastating effects of Alzheimer's disease (although never mentioned by name) on an aged ex-engineer in London. There is no conventional story in ""The Father"", and that's as it should be. Director Florian Zeller, who also co-adapted his 2012 play ""Le Père"" with Christopher Hampton, gets inside the deteriorating mind of the central character with astonishing skill (although it takes about 15 minutes to get into the movie's rhythm). Anthony Hopkins gives an incredible performance; his confused, frustrated Anthony is delusional, forgetful, obsessed with time, unable to distinguish the past from the present, and prone to nostalgic bewilderment and angry fits of befuddlement. We, too, are lost in time as people Anthony is introduced to are either figments of his imagination or are substitutes for whomever is trying to communicate with him in the present. It's a moving journey through a trap-door existence, though the operatic pieces by composer Ludovico Einaudi are a tiny bit excruciating (less so if you admire the genre) and Zeller tends to overdose on weary-eyed closeups of Olivia Colman playing Anthony's conflicted daughter. Six Oscar nominations, including Best Picture and Hopkins as Best Actor. *** from ****"
tt10272386,,9,"Anthony Hopkins gives an amazing performance, one of the best in his career, is hard to decide who deserve more the best actor between him and Chadwick Boseman, i know is controversial, but i would vote for Hopkins.Olivia Colman also gives a great performance, showing all the sadness a person would feel in this situation, but Hopkins is the one who elevated the whole material.The ending scene is very emotional and sad, showing once again how amazing is Hopkins performance, when he cries asking for his mother who is obviously dead a long time ago, this just shows even deeper how much he's lost in the time of his own life, the scene also make us see that a person in his condition can feel like a helpless kid who lived a entire life and now is completely lost and confused, sometimes not even capable to remember who he actually is."
tt10272386,,7,"Don't watch this movie before you have to deal with a parent with dementia. It's (probably) an honest, but horrible look from their perspective."
tt10272386,,5,"If you are scared of dying or growing old you're going to be very moved by this. If you're very empathetic toward others you're also going to be very moved. If like me, you're a perhaps little more emotionally cold, and watch drama with a sense of detachment, then you're not going to be moved but you will see some very good acting from Anthony Hopkins.This should work for me. Hopkins has always reminded me of my father and my father faced some mental decline toward the end. Parts of it are quite good but what lets it down for me is the script. I know it's an award winning play but so many of the characters around 'The Father' talk to him in unrealistic ways. What they say is not totally unbelievable, but it's not natural either. Even though he's been in decline for a while they all seem surprised every time he forgets something. If you've dealt with this sort of thing, even once, you roll with it. You explain what you need to explain, what you think will get through, and you move on. You don't act all surprised that a man who's losing his memory has forgotten something again.It's somewhat off-putting and serves to remind you that the playwright is making a point rather than an observation.I get that it's mostly from his point of view, but with better direction the actors could have played it with a more realistic world-weariness that comes from dealing with this stuff every day, without seeming like they were trying to explain and reveal things to the audience.It's still a good film and should hold most people's attention to the end. Those who get caught up in the story may miss the obvious clues on the 'twists', but it's not a film where the plot really matters. It's more about creating a sense of empathy. And based on that, and the fact that that aspect of the film failed for me, I can only rate it 5. Which is not to say it's good or bad. It's a solid film. It just didn't personally connect with me."
tt8503618,,8,"I started watching this out of curiosity and to say I have seen it, being the cultural touchstone that it is. At first, I was a little detached, not liking the songs too much, and thinking I would probably just skip through to end in a minute. I couldn't stop watching and it really sucked me in. I have to say, I'm not sure I would have enjoyed it at all, live in the theater. I benefited greatly from the captions and the ability to put it on pause to consult Wikipedia from time to time. The lyrics were so clever and really told the story. I ended up very moved and almost cheering at the end. Of course, now that I am familiar with the story, I would love to see it live and would enjoy it immensely. But I would strongly recommend this for a first time viewing. I will definitely re-watch. And probably again and again."
tt8503618,,9,"Greetings again from the darkness. You know what it's like when people start talking about some great new restaurant that just opened (think back to pre-pandemic)? And then you start to hear your friends and co-workers raving about it ... best 'steamed broccoli' (ok, insert your favorite entrée) I've ever tasted! Having been burned many times with high expectations, you remain skeptical, but make the reservation. Well, that's been me with ""Hamilton."" For almost 5 years, the hype was just too much. Surely folks were caught up in the frenzy, and peer pressure was such that no one would admit it wasn't all that. So, now I'm here ... throwing myself at the mercy of the Theater Gods. Thanks to Disney Plus, I only needed to invest a little (ok, a lot) of time, rather than a few hundred dollars for a ticket. This is me humbly admitting I was wrong. The show is fantastic, and I only wish my first viewing had been a live performance.Unfortunately (because of what I mentioned above) this can't be a comparison of a live stage performance and the film version. Instead, this will briefly outline what I noticed in the movie. First, and I believe this is key, the original stage director Thomas Kail is back to direct the film. It should be noted that the film version is a blend of a couple of recorded live shows, plus some recorded songs seamlessly edited in. This is the original cast doing what they do best, and the edits are imperceptible. Second, the main cast is filled with dynamic performers. In many stage shows, one or two actors are head and shoulders above the others. Not so here. At a minimum the top seven actors are as skilled and fun to watch as any you've seen. Third, this is a true musical in that the songs drive the story. Some of the early songs require serious concentration to catch the lines, but even if you miss some lyrics, the gist of what's happening is pretty clear. These aren't so much catchy sing-along types, but you'll easily recall the scenes when you hear the songs again at a later date. We see a perfect melding of music-performance-story.Of course most everyone knows that Lin-Manuel Miranda is the creative force behind the show. He credits writer Ron Chernow's book on Alexander Hamilton as the inspiration for the production, but it's Mr. Miranda that appeared on every talk show for a couple of years, and he also performs as Alexander Hamilton. Daveed Diggs has dual roles as the flamboyant Marquis de Lafayette and the equally flamboyant (at least here) Thomas Jefferson. Renee Elise Goldsberry takes over the stage with her powerful voice as Angelica Schuyler, and Chris Jackson is a dominating physical presence as George Washington. Jonathan Groff (from ""Mindhunter"") is absolutely hysterical and unforgettable as King George III, both through song and strut. Everyone will have their favorite performers, and truly they are all exceptional, and I'd like to point out the two that took my breath away. Phillipa Soo as Eliza Hamilton has a pristine voice that will bring tears to many eyes. She may not be as involved with the political elements of the story, but in the most emotional moments, she is front and center. Lastly, the passion Leslie Odom Jr brings to his role as Adam Burr is beyond description. He may be the ""villain"", but he makes Burr accessible and easy to understand ... plus Odom is a terrific singer and performer, and he lights up the stage.It's easy to overlook the dance and stage choreography since it's never over-the-top, but the dancers are terrific and the performers make great use of the single set - although props are regularly brought in and taken away. Perhaps what really makes this click as movie entertainment is the expert use of cameras and editing. We see the full stage when we should, and we are offered close-ups when it's most effective. I do hope to catch the live show at some point, but if my Hamilton experience is limited to this cinematic version, well ... ""that would be enough."""
tt8503618,,9,Never believe the hype. I didn't believe it. For years I had heard so much about a play about of all people Alexander Hamilton-but done to rap or something similar? Can't be good and maybe offensive. But then the noise of its greatness never quieted. So when it finally came to my town I had to see it. But first I listened to the soundtrack. I was hooked. Despite mezzanine seating I was floored how good the play was. I repeated the soundtrack. Day after day and the message became clearer. News of a movie but then a live taping with the original cast. I couldn't wait. Up close made all the lyrics more amazing. The story was better than I recalled. Outstanding performances. I truly loved it.
tt8503618,,10,Although many musical adaptations have flopped this may have proved that best way to do it is simply film the play. What you get is one of the best musicals available to watch whenever you like at an affordable price. Great work by everyone involved especially Lin Manuel Miranda.
tt8503618,,10,"I'm a mexican boy who has never got the chance to go to Broadway, all I've seen are bootlegs, and they're fine but not like this. This is a beautiful shot of the great spectacle Hamilton is, the flawless music of Lin Manuel Miranda, the production, the photography, costumes. And the acting, Leslie Odom Jr., Renneè, Miranda and Daveed Diggs shine on their roles, I don't know is this can be nominated for any award, but damn it deserves it"
tt8503618,,10,"I've been lucky enough to catch the show on tour in Minneapolis and it was amazing. As another reviewer said, this is how all Broadway productions should be released - not all Hollywood stylized - but a live filmed production of the original cast before an audience. About as close to perfection as you can get it."
tt8503618,,10,This was fantastic. A musical so amazingly done! The characters and singing are fantastic! Auto tune has taken over the music department but not with this! These are their real voices! 10/10!
tt8503618,,10,"Anyone who has ever taught History or even studied it will tell you that the most common complaint that they get from people is that ""History is Boring.""But after you finish watching this beautifully filmed version of the acclaimed musical ""Hamilton,"" you will no longer be thinking that.History can be ""cool"" and educational at the same time.There are powerful lessons from the story of Alexander Hamilton that are more than relevant to today's world. But like so many other historical subjects, Hamilton feels disconnected from our world of today. He's another one of these ""old white guys"" that we have to read in a textbook, another one of those ""old white guys"" frozen onto a painting, a statue, or a dollar bill.But what ""Hamilton"" does so well is to take the essential elements of Alexander Hamilton and retell his story - including a number of lesser known characters - for a contemporary audience in ways that they can more easily connect to.There is of course also a political undercurrent, but instead of overshadowing the story, it helps underline its most timeless elements, whether it's race, gender, or wealth.Like many who have already posted reviews, I am not a huge fan of musicals, especially film adaptations of musicals, and especially historical musicals. Most of these tend to be soapy and shallow, full of stereotypes and inaccuracies that only hinder rather than aid the histories taught in books and/or the classroomBut not only does ""Hamilton"" avoid these traps, it manages to tell a beautiful and moving story that audiences from all backgrounds can connect to while remaining true to the essential history.And - most importantly - it's entertaining!History is Cool.Aloha😎🤙🏼"
tt8503618,,10,"'Hamilton' was a major surprise for me when seeing and hearing it. Music is such a big part of my life, being now a semi-professional singer and raised into a musical family, and am a fan of musicals, especially the golden age ones. History was also one of my favourite and best subjects in most of my up and down school life, until it didn't work out in sixth form when my confidence went and my comprehension and drive worsened. So having a musical to combine the two immediately intrigued me, despite not being the biggest fan of the dominant styles here (was raised on classical music and opera personally).That is what was meant when saying that 'Hamilton' was a major surprise. Hearing that a filmed version of a production was coming to Disney+, which has been a much needed distraction, there was no doubt in my mind about seeing it. So that the mix of history and music, the meaningful and relevant lyrics, the brilliant performances and the energy and heart it has can be revisited again. It does play fast and loose with history, blame that on the musical and not the production, sure and the style(s) of music that dominates the score here are not my first choices usually, but actually for its entertainment value, emotional impact and how well crafted it is as an overall whole, 'Hamilton' was a real winner. As was this production. Which was very much needed after suffering through 'Artemis Fowl', a musical surprise adapted masterfully and so accessibly and through a particularly unsettling time in a terrible few years.It, the production that is, looks great. The sumptuous and true to the respective periods costumes especially and the setting is not too elaborate or overblown while still never looking cheap. Personally thought that the production was very well filmed, certainly compared to other filmed productions of musical theatre, opera and ballet seen and have seen many of each (being a major fan of all three). It made me feel like a member of an audience seeing it live, expect seeing it far more accessibly in terms of money and locations. Which is what is so great about these live/streamed performances and they have proven to be invaluable. Of which 'Hamilton' has been a big highlight.Musically, 'Hamilton' is on point. Those that don't like the styles are best staying away unless wanting to see what the hoopla is all about, but as someone that saw it with an open mind and wanting to stretch even more my musical horizons 'Hamilton' made me appreciate hip hop and rap much more because they were so well done in their own way. When they are well done and not too repetitive or preachy, yes it is dependent on how they're executed in my view rather than any bias towards the styles, that is when it is easy to appreciate them and that is what 'Hamilton' excels so well in. Also found it very well accompanied.What also comes over brilliantly is how 'Hamilton' is written. The musical and performance are very song heavy, which some may not like dependent on what your feelings on musicals, hip hop and rap are (some love it, others hate it and it is all down to taste which is fair enough). Found the melodies very clever and easy to remember, amazing considering how many there are and not an easy thing to achieve these days. It was the lyrics though that made a bigger impression on me, these lyrics were vastly entertaining and also at times quite emotional but what is just as admirable are their honesty and how relevant they are. These are lyrics that are likely to connect for many, and from the sounds of it have done. Historically, it is far and loose but that didn't matter for me being somebody that watched not expecting a history lesson. 'Hamilton' does very well at making people more interested in history and the particular time periods depicted, that is from my experience from seeing it with people that felt exactly the same as me. What is great about this production is how it does so well in being true and capturing the spirited energy and heart of the musical itself, which is what filmed adaptations of musicals in my mind should do.Really loved 'Hamilton's' performances. Have seen both love and hate for Lin Manuel Miranda's performance. Personally loved his work here, he was very heavily involved in making 'Hamilton' work, his dilligent efforts very much obvious here, and he gives the equivalent of the performance of his life here. He is charming and has great authority and comic timing and really do disagree that he doesn't have singing ability, he proved in 'Mary Poppins Returns' in my view that he could and he does great in this regard too. Dramatically he is the stuff of legends as is the joy that was Leslie Odom Jr. Daveed Diggs brings tremendous energy in Act 2 especially and Jonathan Groff is absolutely hilarious here. Phillipa Soo and Renee Elise Goldsberry shouldn't be overlooked either, Soo is especially good. Okieriete Onaodowan has great chemistry with Diggs and holds his own against him when they're together, especially as Madison.Concluding, truly brilliant in my view. It won't be for all tastes but even if one is put off by the first twenty minutes if not knowing what to expect my advice really is to stick with it. It is not worth certainly not bragging about turning it off about 15 minutes or something, that is the equivalent of barely seeing it. One of the easiest 10/10's given recently."
tt8503618,,,"I am not even a fan of musicals, but this is excellent. The songs are great, as they are upbeat and modern. The production, acting, stage set up and the story are all great. I really enjoyed it."
tt8503618,,7,"I never had much interest in seeing a hip-hop Alexander Hamilton. I'm not big on rap (I'm old, after all). But since it came to TV I figured I'd take a look.It's a bold, brave, revolutionary work that I really admire, but it's also a bunch of people rapping, which meant I found it musically less engaging than something like Cabaret and also that I often had difficulty following the story, since it's actually a rap *opera* in which all the dialogue is rapped (or sung).The cast is very good, particularly Renée Elise Goldsberry and Leslie Odom Jr., who are electric. The weakest cast member, unfortunately, is the star, Lin-Manuel Miranda, who I don't believe could have landed the part of Hamilton if he wasn't the playwright. He's not awful, but he never catches fire the way others do.It's a very smart musical. It's beautifully staged (love that eye-of-the-tornado scene). If you like rap it's probably the best musical ever made. I probably would have liked it better with subtitles."
tt8503618,,10,"I cried.Beautifully filmed, well crafted story structure and an amazing story with awe inspiring music, singing, dancing and acting.A must watch for everyone."
tt8503618,,7,"@garcwrites: Going in I knew Hamilton: The Musical was two hours and forty minutes long. What I didn't know, well most likely forgot, is that it's in two acts, and that's important. Not being a Musical Theatre aficionado the run time was daunting, but once I started I was kind of feeling it.I was totally engaged - I had to be - because this is a little dense. They sing the whole time, I mean the whole time. It feels like one long as song, with tons of information in lyrics that you don't always understand. So I had to be ""on"" if I didn't want to miss something. At some points of the first act it felt like they were lip-syncing, or as if they put the audio of one performance on the images of another, the sound mixing looked off.By the time the intermission came, it was like a slapped to my face, because like I mentioned I forgot about it so I thought that it was the end of the musical. I was mildly entertain by what I saw and was ready to move on. It legit made me sweat when I realize I had over an hour to go.The second act was truly a breath of fresh air. I felt like I learned more in that part then the first. There was a lot of variety in the songs, which were amazing, but I was captivated by what was going on, not because I could miss something important, I was just entertained.I also appreciated that they didn't sanitize the more questionable aspects of the story. It got me to like the cast even more. I was looking at the performances and soaking in the history.Hamilton is worth the watch it's crescendo with the first act feels like a intro that's running a little long but once you're in the thick of it, it's fun, and clever."
tt8503618,,3,Everyone in the production is incredibly talented. It's just boring and hard to understand the actors. It is definitely not meant to be historically accurate either.
tt8503618,,10,"A mesmerising play. Excellent acting by everyone. Simple brilliant. It's a must watch. Wish I could see it live. Watching in a small screen does have it's advantages, I could see every expression clearly."
tt8503618,,9,"Who tells your story? Who tells my story? Talk less, smile more. Tonight I saw the musical Hamilton (2020) on Disney+. To begin with let me tell you I do know a little about the founding fathers of America, but not the story of Hamilton (1) and I am not an American, but born and raise in The Netherlands (2). And before I say more, the musical is just great.I like all the players, the costumes, the dance and the songs. When you ask me who of the five players you like best I would say Lin-Manuel Miranda as Hamilton, Daveed Diggs as Lafayette/Thomas Jefferson, Renée Elise Goldsberry as Angelica Schuyler, Jonathan Groff as King George (such a great performance!) and Chris Jackson as George Washington. Offcourse a great compliment for Miranda, who was also responsible for the story and music; he also was one of the producers.There where great scenes and songs throughout. I find the hip-hop awesome from the beginning to the end. As a not-American I had a little time to adjust, but with the capital on a little time. With the first song going I became fascinated. Okay yes, the best enjoyment would be to have been there live. Never the less, seeing it on your television has also positive things for it to say. Some scenes you can see from a different angle and you get some fine close-ups. To end, as said, a great musical I enjoyed very much."
tt8503618,,10,"Lin-Manuel Miranda is a genius. Such an unbelievably unique and brilliant piece of musical theatre.
I will never miss my shot to experience this live in a theatre"
tt8503618,,10,WOW speechless after watching this. A true masterpiece. After years of curiosity I can't believe it lived up to and surpassed the intense hype. It really is beyond special and I think everyone should see it. Profoundly moving and extremely entertaining.
tt8503618,,10,"Never would I have ever thought that I would be watching a play about one of the founding fathers on repeat. I am so grateful this made it to the small screen for those of us who weren't able to catch the live show. Not only is just about every word sung, and beautifully at that, but the songs are done in styles to have you hanging on every word. It's the perfect amount of heavy and emotional with comedic lines and acts (thank you King George III). And while I am aware that the play does take some factual liberties, it had me googling to find out more about these people."
tt8503618,,8,"I was fortunate enough to see Hamilton 3 times in Chicago, including once from the second row thanks to a friend winning the lottery. How did this compare? WAY better than I expected, honestly. I noticed new moments. I saw the original cast in a new light. I experienced the story like I was onstage. There's nothing quite like being in the theater, but this may be the closest a film crew ever got to capturing theater magic. (I wish the RENT movie had been a recording of a 1996 production...) Hamilton represents a unique moment in American theatre, and I'm grateful someone captured it."
tt8503618,,,"Whether you are a musical theatre regular or just enjoy a good story, this performance is really a theatrical experience and deserves to be viewed by everyone. As someone who never gets to see Original Broadway Casts, this film was an amazing opportunity for me and so many others. I absolutely loved it."
tt8503618,,7,One of the untraditional musicals I have ever seen. The actors who played their parts were superb. Not a fan of rap but my mind is open.
tt8503618,,10,No one throw away their shot and please watch Hamilton!
tt8503618,,6,"That is how long Hamilton can seem at points... there's a theory that Jean-Paul Sartre said that ""Hell is other people"" only because he'd never seen musical theatre. But any take on the material is, by definition, subjective - the performers are all strong and professional, even if giving one with a prominent lisp lines like ""I came to say congratulations"" borders on cruelty.Personal choices don't come into this, though a lot of the material does sound quite ""samey"". It's notable that the bits that really break away from the somewhat repetitive songs are with Thomas Jefferson and, particularly, King George. King George's songs are a welcome break from the same general rhythms, and the crowd respond very well to his campy character, though others may find it all a bit too twee and prefer the regular songs.Very much a film for 2020, the interesting thing about Hamilton is what it says for the IMDb Top 250, given that it looks almost certain to remain in the chart by the year's end. The IMDb Top 250 isn't that bad for a mainstream site with a disproportionate male/US/youthful membership. A place where Citizen Kane isn't as good as the Lord of the Rings trilogy, and Rashomon has yet to reach the artistic heights of Indiana Jones and the Last Crusade, sure, but there's some decent stuff in there. There's also a lot worse films in the chart than Hamilton, with efforts like American History X, Klaus, Rang De Basanti, and, yes, Avengers: Endgame that are throwaway mediocrities at best, risible junk at worst.But as a work of CINEMA, then this is the filming of a stage show. A very well shot and choreographed stage show, for sure, but a stage show nonetheless. Should the filming of stage shows enter the same ""inapplicable"" ruling that now governs shorts and documentaries? As this ruling also extends to TV movies, it means we're living in an age where a stage play can get in the IMDb chart, but efforts like Threads (1984) and Cathy Come Home (1966) aren't allowed.Quite informative, historically, this is a film you'll either like or won't, down to personal taste - are you the sort of person who likes to watch two-and-a-half hours of musical theatre, or not? But whether this musical theatre should be awarded when transferred to a different medium is another matter entirely."
tt8503618,,5,"With all the hype and the fantastic reviews every where, I was excited to start watching this play. I did realize that it was a staged historical musical and I was intrigued what this combination had to offer.15 minutes through, I was still searching for answers. Sure the Music and the choreography, flashy lights, talented people and... what else exactly?
I see forces in action but I don't see any yield!What I actually saw after the first 15 minutes is: the first 15 minutes of decent performance multiplied by 12: 3 hours of repetitive good stuff.To prove my point, While I was fast forwarding through, I couldn't even see any change in stage set or backdrops. Not even in the lighting color pallet. Just the same stage setting throughout. No matter how good a story is, no matter how lively and active you cast, a little bit of stage creativeness wouldn't hurt.Sorry to burst your pink bubble all you mainstream hype fans. But that's not my idea of entertaining history story telling."
tt7939766,,7,"To anyone who has no idea what they have just watched here is the opinion of someone who read the book (which helps a lot in understanding the movie).The book also starts with Jake and his girlfriend going to visits his parents house. The girlfriend had been getting strange phone calls for weeks from her own number, and whoever is calling always leaves a voicemail saying ""there is only one question to answer"" but she hasn't told Jake about it yet. When they get to jakes house the interactions are also odd but Jakes parents dont age like in the movie. When they finally leave they also stop at the ice cream shop and then at the school where Jake disappears. Worried , his girlfriend goes after him , and there are many pages describing how terrified she is while going through rooms from the school where only a janitor lives. That's when the big plottwist of the book happens. You find out that the girlfriend never existed, it was only someone Jake once met when he was young but he didn't manage to get the courage to ask for her number. You find out that when he was young he was a bright young man who worked at a lab but he lacked social skills so he was never able to make many friends, or even just interact with people, so eventually he quit and became a janitor so he could be alone. However he becomes extremely lonely, slowly loosing his mind while dreaming of the life he could have lived and the importance of relationships. You find out that the ""question"" mentioned on the phone calls is ""What are you waiting for"" (which unfortunately doesn't appear in the movie although the phone calls do). This is what Jake has been thinking for days while debating if he should or shouldnt kill himself. So he writes a notebook with this whole story of the girlfriend which is basically the book you are reading and he eventually kills himself over loneliness.In the movie there isn't a big plottwist because it is much more evident throughout the movie that this is sort of a dream, or that it's not really reality. The girlfriend says in the end that she never actually talked to Jake indicating that they never dated. The death occurs in the dance scene but it's not as explicit as in the book. The final song seems to be about not giving up which Jake tried for a long time. I'm just disappointed that they never reveal what the question of the phone calls was , because it makes them feel pointless...There are many scenes in the movie that don't happen in the book, but overall the story is the same. I believe they made an amazing adaptation! It is very visually pleasing, the acting is amazing and I loved the mixing of dance, music and animation when you weren't expecting at all.So there you have it! I hope this helped some of you understanding the movie a bit better !"
tt7939766,,8,"Usually I recommend people to not watch or read reviews, just enjoy the film in their own way. This one, though, is better if you are well prepared for it. It's a two hour fifteen minute film that requires another twenty minutes for the obligatory YouTube video that explains what you've just seen. Foundflix has a nice Explained for it, but watch or read whatever. Because you need to understand you are going to sit through the slow, oh so slow, dissolution of a man's mind, complete with heavy references to books and films and musicals, awkward scenes that make you want to skip forward, long internal monologues, the whole thing. It is also worth mentioning that this film is based of a book, one that is not written by Kaufman, but right up his alley. You might want to check that out before attempting to see the film.Once you know you are going to see that, you won't feel cheated when finally starting to watch the movie and realizing it will not entertain you at all. Maybe it will make you ponder the nature of reality and inner life, maybe it will make you grab a gun and kill yourself or your parents, maybe it will make you write a dissertation on it, so other people get what you got or at least friends will honor you for surviving through it, but relaxing entertainment or any sort of pleasure that is not purely intellectual you will not get.There are no twists at the end, the basic premise is made clear rather soon and from that moment you will wait for the film to end. There is no hero journey, no big reveal of information that will guide you through life, no story. The only beautiful thing in the movie is Jessie Buckley. So get into your Dostoyevski reading mood or whatever and only then attempt a viewing. Just trying on a whim and then complaining about it won't cut it. You have to work to see this film. Only when you're prepared to do that work will I recommend it to you."
tt7939766,,6,"First of all, the movie is about Jake, NOT the girl. She is a mere compliation of many girls he has dated. Snapshots of several failed relationships. Her thoughts are actually his, what he believes she's thinking about. When she starts thinking in a direction he doesn't like (or negative towards him) he interrupts, changes his thoughts. But I do encourage you to watch it again, focusing on him, leaving her as just a mish mash of his past but all the thoughts are really his. It will make MUCH more sense."
tt7939766,,,"A young man invites his new girlfriend to drive out and meet his parents. A simple enough set-up for film, even if the title hints that all may not go well. But, in this fun-house mirror of a movie, all is not as it appears. Anyone familiar with the work of Charlie Kaufman (BEING JOHN MALKOVICH, SYNECDOCHE NEW YORK) won't either be surprised or expect anything else.The young man is Jake (Jesse Plemmons; quite good) and the unnamed girlfriend (who also narrates) is played by an excellent Jesse Buckley. The extended drive in a raging snowstorm to his family home takes over 20 minutes. By the time they arrive there is already a sense of dread from the title, the creepy narration and an overall mood of upcoming doom. Meeting the parents doesn't ease the tension. The couple (Toni Collette, David Thewlis) seem to age and de-age at will as if showing the span of Jake's relationship with them. Meanwhile, a middle-aged Janitor (Guy Boyd) toils away alone in the local high school. A visit to Jake's boyhood bedroom reveals it's own house of horrors along with clues as to what may be going on inside his fractured mind.The sustained build-up has no release valve. The mood is unbearably tense, abetted by Lukasz Zal's (IDA) cinematography, Jay Wadley's score and Molly Hughes' production design The movie is framed in the classic 1:37 aspect ratio to heighten the constrained feel. But, the damn doesn't burst. Instead, it's back in Jake's car and the pair travel back in the snowstorm in a sequence even longer than the initial drive. The two stories interconnect at the High School when the young couple meet the Janitor. This brings the story some sense of structure, but, the movie still raises more concerns than solace.Kaufman's script takes liberties from Ian Reid's novel - again, one expects nothing less from him. Kaufman's obsession with puppets and marionettes (including an entire film, ANAMOLISA, made entirely of claymation models), is again on display here with an extended Mime sequence. Is it his way of saying that he is pulling the strings of the audience? As noted at the outset, ENDING THINGS is a bit of a fun-house mirror - what reflects off of it is a distortion and open to interpretation. Kaufman has never evoked David Lynch as much he does here - in particular, the driving sequences and dark visions of LOST HIGHWAY. The literary and cultural references are reminiscent of Godard at his most obtuse (at one point, one of the characters quotes an entire Pauline Kael film review; there is a Kael book in Jake's bedroom).I'M THINKING OF ENDING THINGS isn't an easy sit. Kaufman has a brilliant mind and has skills as a Director. But, like with Lynch, sometimes their films seem to only exist in the minds of the filmmakers. One can decipher the clues and piece together some sort of notion of ""what it all means"", but, isn't it part of an artist's job to share his vision with his audience? To challenge, certainly. But, not to be so selfish as to frustrate. It's both brilliant and not so satisfying."
tt7939766,,7,"This movie cannot stand alone. It is meaningless if you have not read the book. Kaufman spectacularly fails to bring the book to life as an independent story.But the ""spectacularly"" in that sentence is not entirely about the failure... rather that he fails while presenting something rather spectacular. The film is gloriously beautiful in the way he brings symbolism and metaphor to life. It is gorgeously filmed and very well acted, although the pacing and editing could use a little less ego and a little more attention to flow. Other directors may have made some different choices in presenting those things that were more grounded in reality as opposed to those that were surreal. Instead, the whole thing was presented in such a state of hyperreality that finding the kernels of truth were impossible.The biggest failures come in the stark omissions: Kaufman's refusal to share what question is being referred to in those phone calls where the disembodied voice says ""there is only one question..."" That question is critical and is specifically laid out in the book. It is the entire meaning and motivation. He also fails to ever tie back that question, and the titular phrase, to the only character to whom they actually matter. He also fails to show or explain explicitly what happened to that character in the end, and without that ending, there is no meaning. The film just becomes a very beautiful companion piece to the novel, highlighting some scenes and lending new imagery to them. It is not, in itself, a complete story. It's more of a ""mood."""
